2878	94	5.0
2878	2582	5.0
2878	462	3.0
2878	109	5.0
2878	772	3.0
2878	807	3.0
2878	208	5.0
2878	523	5.0
2878	1207	5.0
2878	265	5.0
2878	2117	5.0
2878	1481	3.0
2878	1028	4.0
2878	274	5.0
2878	81	1.0
2878	609	4.0
2878	724	4.0
2878	312	5.0
2878	769	5.0
2878	2896	2.0
2878	1289	5.0
2878	810	5.0
2878	234	4.0
2878	1328	4.0
2878	1365	5.0
2878	200	5.0
2878	2903	5.0
2878	17	4.0
2878	389	1.0
2878	1421	4.0
2878	2906	5.0
2878	520	5.0
2878	50	2.0
2878	2567	3.0
2878	852	5.0
2878	2913	4.0
2878	2568	4.0
2878	177	5.0
2878	479	4.0
2878	663	1.0
2878	134	5.0
3172	934	5.0
3172	3174	2.0
3172	2687	4.0
3172	1109	3.0
3172	331	4.0
3172	1224	5.0
3172	1472	4.0
3172	912	4.0
3172	602	3.0
3172	3061	5.0
3172	1554	5.0
3172	917	3.0
3172	795	5.0
3172	2578	4.0
3172	903	3.0
3172	2039	5.0
3172	458	5.0
3172	731	5.0
3172	52	5.0
3172	50	5.0
3185	3189	5.0
3185	469	4.0
3185	668	5.0
3185	134	5.0
3185	821	5.0
3185	2565	4.0
3185	2642	4.0
3185	1705	4.0
3185	945	4.0
3185	281	4.0
3185	686	5.0
3185	103	5.0
3185	214	4.0
3185	224	5.0
3185	3195	5.0
3185	1000	5.0
3185	1033	5.0
3185	3198	5.0
3185	867	4.0
3185	137	4.0
3185	1162	5.0
3185	247	5.0
3185	934	4.0
3185	211	5.0
3185	3200	5.0
3185	2582	5.0
3185	2370	5.0
3185	154	4.0
3185	1760	5.0
3185	1711	5.0
3185	667	4.0
3185	51	4.0
3185	1247	5.0
3185	151	5.0
3185	979	5.0
3185	58	5.0
3185	177	5.0
3185	203	5.0
3306	457	5.0
3306	199	5.0
3306	603	4.0
3306	258	5.0
3306	668	5.0
3306	1179	5.0
3306	652	4.0
3306	146	5.0
3306	3308	5.0
3306	207	4.0
3306	1697	5.0
3306	214	5.0
3306	472	5.0
3306	34	4.0
3306	724	5.0
3306	300	5.0
3306	445	5.0
3306	958	5.0
3306	200	5.0
3306	17	5.0
3306	877	5.0
3306	1119	4.0
3306	140	5.0
3306	1224	5.0
3306	666	4.0
3306	813	5.0
3306	3312	4.0
3306	1983	4.0
3306	2810	4.0
3306	2543	3.0
3306	964	4.0
3306	203	5.0
3306	1530	4.0
3306	725	5.0
3306	810	4.0
3306	1527	4.0
3306	1136	4.0
3306	821	5.0
3306	1276	5.0
3306	3198	5.0
3306	3319	4.0
3306	58	5.0
3306	2370	5.0
3306	1267	4.0
3306	1031	4.0
3306	2216	5.0
3306	141	5.0
3369	1058	3.0
3369	276	2.0
3369	716	2.0
3369	761	5.0
3369	1404	4.0
3369	2026	1.0
3369	109	3.0
3369	3160	3.0
3369	3373	4.0
3369	3374	5.0
3369	469	5.0
3369	48	5.0
3369	804	5.0
3369	930	4.0
3369	1705	2.0
3369	91	4.0
3369	137	5.0
3369	864	5.0
3369	79	5.0
3369	920	1.0
3369	1365	5.0
3369	492	4.0
3369	310	4.0
3369	1002	5.0
3369	3386	5.0
3369	646	5.0
3369	1109	5.0
3369	44	5.0
3369	3388	5.0
3369	3390	5.0
3369	953	4.0
3369	247	4.0
3369	3391	5.0
3407	472	4.0
3407	3242	4.0
3407	392	5.0
3407	3409	5.0
3407	3077	5.0
3407	103	5.0
3407	1018	5.0
3407	137	5.0
3407	813	5.0
3407	23	5.0
3407	1358	4.0
3407	864	5.0
3407	877	5.0
3407	810	5.0
3407	1415	5.0
3407	1002	5.0
3407	3410	4.0
3407	523	5.0
3407	67	5.0
3407	1507	5.0
3407	3411	4.0
3407	34	4.0
3407	41	4.0
3407	52	5.0
3407	1691	2.0
3407	457	5.0
3493	433	4.0
3493	1699	4.0
3493	652	4.0
3493	208	4.0
3493	168	5.0
3493	203	5.0
3493	63	5.0
3493	276	4.0
3493	1665	4.0
3493	1737	4.0
3493	1124	4.0
3493	41	5.0
3493	1171	4.0
3493	1697	5.0
3493	650	4.0
3493	3496	4.0
3493	1300	5.0
3493	143	5.0
3493	228	4.0
3493	1855	4.0
3493	1005	4.0
3493	795	4.0
3493	2720	4.0
3493	1393	4.0
3493	200	5.0
3493	202	4.0
3493	1360	4.0
3493	813	4.0
3493	880	4.0
3493	137	5.0
3639	1360	3.0
3639	418	4.0
3639	154	4.0
3639	3640	4.0
3639	3061	1.0
3639	1329	2.0
3639	2492	5.0
3639	1093	4.0
3639	610	4.0
3639	2064	4.0
3639	748	4.0
3639	1656	4.0
3639	234	4.0
3639	102	3.0
3639	301	5.0
3639	509	4.0
3639	869	2.0
3639	1542	4.0
3639	1245	5.0
3639	133	5.0
3639	392	3.0
3639	168	5.0
3675	2714	5.0
3675	208	4.0
3675	687	4.0
3675	1707	5.0
3675	3679	5.0
3675	1415	5.0
3675	1301	5.0
3675	3680	4.0
3675	748	5.0
3675	214	4.0
3675	557	5.0
3675	903	4.0
3675	2400	4.0
3675	81	3.0
3675	145	5.0
3675	3686	3.0
3675	131	5.0
3675	1510	4.0
3675	384	4.0
3675	3174	4.0
3675	2355	4.0
3675	1391	5.0
3675	3447	2.0
3675	58	5.0
3675	160	4.0
3698	358	4.0
3698	3699	5.0
3698	3700	4.0
3698	1737	4.0
3698	3702	4.0
3698	3705	5.0
3698	703	3.0
3698	2507	4.0
3698	1649	5.0
3698	652	5.0
3698	3706	5.0
3698	1329	4.0
3698	676	5.0
3698	1650	4.0
3698	1758	5.0
3698	481	4.0
3698	69	2.0
3698	206	5.0
3698	748	5.0
3698	265	5.0
3698	1330	5.0
3698	536	5.0
3698	131	5.0
3698	3729	5.0
3698	749	5.0
3698	483	1.0
3698	2785	5.0
3698	462	5.0
3698	81	5.0
3698	46	5.0
3698	50	5.0
3794	1367	4.0
3794	1360	2.0
3794	813	5.0
3794	602	4.0
3794	418	4.0
3794	707	5.0
3794	3797	5.0
3794	1328	5.0
3794	72	5.0
3794	1393	4.0
3794	3800	5.0
3794	50	5.0
3794	816	5.0
3794	3801	5.0
3794	1786	5.0
3794	214	5.0
3794	1625	5.0
3794	58	5.0
3794	2166	5.0
3794	52	5.0
3794	234	3.0
3972	2576	5.0
3972	1627	4.0
3972	3975	5.0
3972	3976	4.0
3972	228	5.0
3972	1679	5.0
3972	1952	5.0
3972	2773	5.0
3972	314	5.0
3972	5	4.0
3972	591	5.0
3972	3525	4.0
3972	133	5.0
3972	1472	5.0
3972	630	5.0
3972	2226	5.0
3972	3702	3.0
3972	1224	5.0
3972	200	4.0
3972	2070	5.0
3972	137	5.0
3972	910	4.0
3972	81	5.0
3972	1847	5.0
3972	2273	5.0
3972	134	5.0
3972	462	1.0
3972	146	5.0
3972	926	5.0
3972	2642	4.0
3972	1786	4.0
3972	315	5.0
3972	977	5.0
3972	2166	5.0
4153	765	5.0
4153	4154	5.0
4153	2799	5.0
4153	2570	5.0
4153	3447	5.0
4153	3874	5.0
4153	1528	5.0
4153	4126	4.0
4153	17	3.0
4153	1137	5.0
4153	47	5.0
4153	3870	5.0
4153	1472	5.0
4153	199	5.0
4153	1848	5.0
4153	490	4.0
4153	4161	5.0
4153	907	5.0
4153	131	5.0
4153	523	4.0
4153	566	5.0
4153	1218	4.0
4153	840	4.0
4153	885	5.0
4153	2776	5.0
4153	2359	5.0
4153	1274	5.0
4153	937	5.0
4153	2464	5.0
4153	877	5.0
4385	438	5.0
4385	483	5.0
4385	714	3.0
4385	134	3.0
4385	3077	5.0
4385	2294	5.0
4385	461	4.0
4385	334	5.0
4385	137	5.0
4385	144	5.0
4385	3670	5.0
4385	1377	5.0
4385	22	5.0
4385	400	5.0
4385	4407	5.0
4385	2137	4.0
4385	143	5.0
4385	1404	5.0
4385	204	5.0
4385	1329	5.0
4385	630	4.0
4385	810	4.0
4385	323	3.0
4385	4420	5.0
4385	4422	5.0
4385	81	4.0
4385	103	5.0
4385	63	5.0
4385	131	5.0
4385	1472	5.0
4385	863	5.0
4385	3411	5.0
4385	329	5.0
4385	909	5.0
4385	990	5.0
4385	4431	5.0
4385	3229	5.0
4385	1289	4.0
4385	1665	5.0
4385	389	4.0
4385	79	5.0
4385	1224	5.0
4385	156	5.0
4385	4438	4.0
4385	2152	4.0
4385	51	5.0
4385	878	5.0
4385	1070	5.0
4385	2103	5.0
4385	498	5.0
4385	50	5.0
4385	1674	5.0
4385	3838	5.0
4385	880	5.0
4385	1136	4.0
4385	2783	4.0
4385	646	4.0
4385	686	5.0
4385	229	5.0
4385	324	5.0
4385	703	3.0
4385	2151	4.0
4385	4445	5.0
4385	200	5.0
4385	165	5.0
4385	3806	5.0
4385	330	4.0
4385	47	5.0
4385	742	5.0
4385	391	3.0
4385	1132	4.0
4385	319	4.0
4385	1322	5.0
4385	4451	5.0
4385	557	5.0
4385	761	5.0
4385	209	5.0
4385	1360	4.0
4385	4192	5.0
4385	3319	5.0
4385	492	5.0
4385	4452	5.0
4385	1345	4.0
4385	610	5.0
4385	1705	3.0
4385	72	3.0
4385	996	5.0
4385	315	5.0
4385	1247	2.0
4385	211	5.0
4385	19	4.0
4385	3797	5.0
4385	903	5.0
4385	145	5.0
4385	2601	5.0
4385	140	5.0
4385	870	5.0
4385	2785	5.0
4385	580	4.0
4385	3706	5.0
4385	41	5.0
4385	279	5.0
4385	28	4.0
4385	1185	5.0
4385	1858	5.0
4385	891	5.0
4385	676	5.0
4385	4349	5.0
4487	2203	5.0
4487	1136	5.0
4487	1079	4.0
4487	2318	5.0
4487	821	4.0
4487	577	5.0
4487	2568	5.0
4487	1365	5.0
4487	3099	5.0
4487	1441	3.0
4487	1054	5.0
4487	359	4.0
4487	265	3.0
4487	266	3.0
4487	94	5.0
4487	3374	5.0
4487	28	4.0
4487	1528	4.0
4487	1552	5.0
4487	930	5.0
4487	478	5.0
4487	536	3.0
4487	1265	5.0
4487	317	4.0
4487	877	5.0
4487	3880	5.0
4487	765	5.0
4546	3242	5.0
4546	2546	5.0
4546	472	4.0
4546	3198	5.0
4546	2568	5.0
4546	2366	4.0
4546	4554	4.0
4546	704	5.0
4546	731	4.0
4546	1365	3.0
4546	1675	4.0
4546	2687	3.0
4546	2070	5.0
4546	244	4.0
4546	4557	5.0
4546	566	5.0
4546	134	3.0
4546	1849	3.0
4546	813	5.0
4546	265	5.0
4546	3074	4.0
4546	1274	5.0
4546	585	5.0
4546	3753	5.0
4546	1507	5.0
4546	49	5.0
4546	173	4.0
4546	58	5.0
4546	190	5.0
4781	4783	5.0
4781	504	4.0
4781	1124	5.0
4781	3224	4.0
4781	34	4.0
4781	679	4.0
4781	2568	5.0
4781	4786	5.0
4781	486	4.0
4781	1245	4.0
4781	133	5.0
4781	190	5.0
4781	41	5.0
4781	2294	5.0
4781	445	4.0
4781	714	4.0
4781	1074	4.0
4781	761	5.0
4781	2922	4.0
4781	177	3.0
4781	377	4.0
4781	303	5.0
4781	274	4.0
4781	1265	5.0
4781	247	4.0
4781	1675	4.0
4781	154	2.0
4781	389	4.0
4781	1386	4.0
4781	1656	5.0
4781	473	5.0
4781	500	5.0
4781	199	5.0
4781	748	2.0
5011	276	4.0
5011	4603	5.0
5011	1165	5.0
5011	804	5.0
5011	2449	5.0
5011	244	3.0
5011	81	5.0
5011	2442	4.0
5011	1006	5.0
5011	312	4.0
5011	2039	5.0
5011	292	4.0
5011	1080	5.0
5011	670	4.0
5011	5014	5.0
5011	1289	5.0
5011	35	5.0
5011	1854	5.0
5011	206	5.0
5011	1656	5.0
5454	1724	5.0
5454	609	5.0
5454	469	5.0
5454	468	5.0
5454	135	5.0
5454	315	5.0
5454	173	5.0
5454	3081	5.0
5454	4584	5.0
5454	1667	5.0
5454	5459	5.0
5454	1665	5.0
5454	3766	5.0
5454	1379	3.0
5454	50	5.0
5454	1404	5.0
5454	458	5.0
5454	2110	5.0
5454	137	5.0
5454	438	5.0
5454	625	5.0
5454	35	5.0
5454	2975	5.0
5454	81	5.0
5454	462	4.0
5454	5462	5.0
5454	2400	5.0
5454	1527	4.0
5454	67	4.0
5454	154	5.0
5454	566	5.0
5454	903	5.0
5472	208	2.0
5472	1855	4.0
5472	761	5.0
5472	1070	2.0
5472	520	5.0
5472	165	5.0
5472	5495	4.0
5472	2039	4.0
5472	2568	2.0
5472	55	4.0
5472	5506	4.0
5472	5507	4.0
5472	372	3.0
5472	50	5.0
5472	582	3.0
5472	670	4.0
5472	1245	4.0
5472	523	5.0
5472	103	4.0
5472	35	5.0
5472	627	4.0
5472	1136	3.0
5472	1041	5.0
5472	1028	5.0
5472	3005	3.0
5472	587	4.0
5472	2570	4.0
5472	173	5.0
5472	5542	4.0
5472	81	3.0
5472	3160	3.0
5472	3706	5.0
5472	4993	1.0
5472	34	4.0
5472	2086	5.0
5472	1510	3.0
5472	3030	5.0
5472	5030	4.0
5472	107	4.0
5472	1667	5.0
5472	1367	4.0
5472	1005	3.0
5472	3459	5.0
5472	287	5.0
5472	1792	4.0
5472	5071	4.0
5472	4688	4.0
5472	319	3.0
5472	500	5.0
5472	492	4.0
5472	465	4.0
5472	1665	4.0
5472	244	4.0
5472	3699	4.0
5472	807	5.0
5472	5168	5.0
5472	526	4.0
5472	195	4.0
5472	79	5.0
5472	4653	4.0
5472	953	4.0
5472	583	5.0
5472	330	5.0
5472	160	5.0
5472	4304	4.0
5472	2665	5.0
5472	4557	4.0
5472	1079	4.0
5472	52	5.0
5472	274	3.0
5472	1567	4.0
5472	768	3.0
5472	1289	4.0
5472	2008	3.0
5472	133	4.0
5472	804	4.0
5472	5567	5.0
5472	3319	5.0
5472	580	4.0
5472	1491	1.0
5472	724	4.0
5472	644	5.0
5472	461	5.0
5472	977	4.0
5472	2640	4.0
5472	3653	4.0
5472	1472	5.0
5472	2676	4.0
5472	4245	4.0
5472	3083	1.0
5472	913	5.0
5472	1530	5.0
5472	855	4.0
5472	591	5.0
5472	1983	3.0
5472	5569	5.0
5472	5570	4.0
5472	1122	4.0
5472	825	1.0
5472	3564	3.0
5472	838	5.0
5472	1452	2.0
5472	38	5.0
5472	609	4.0
5472	498	4.0
5472	5576	4.0
5472	58	4.0
5472	2565	5.0
5472	137	5.0
5472	1858	5.0
5472	5578	5.0
5472	882	4.0
5472	667	3.0
5472	478	5.0
5472	2789	4.0
5472	907	4.0
5472	438	4.0
5472	1625	3.0
5472	922	2.0
5472	566	3.0
5472	277	4.0
5472	93	4.0
5472	1656	5.0
5472	1163	3.0
5472	41	5.0
5472	650	5.0
5472	652	3.0
5472	222	4.0
5472	225	3.0
5598	389	3.0
5598	3265	5.0
5598	861	5.0
5598	312	5.0
5598	683	4.0
5598	137	5.0
5598	1658	5.0
5598	1174	4.0
5598	214	4.0
5598	1418	4.0
5598	44	4.0
5598	478	4.0
5598	3469	5.0
5598	914	2.0
5598	1289	5.0
5598	324	4.0
5598	895	5.0
5598	755	4.0
5598	41	5.0
5598	1404	5.0
5598	927	5.0
5598	4294	5.0
5598	1633	5.0
5598	5394	4.0
5598	2780	5.0
5598	2568	5.0
5598	1274	4.0
5681	2030	4.0
5681	591	4.0
5681	641	5.0
5681	466	4.0
5681	248	4.0
5681	137	5.0
5681	461	4.0
5681	580	4.0
5681	2074	5.0
5681	630	5.0
5681	669	5.0
5681	3444	4.0
5681	94	5.0
5681	53	5.0
5681	41	5.0
5681	2622	5.0
5681	2259	3.0
5681	1478	4.0
5681	2136	4.0
5681	1452	4.0
5681	478	4.0
5681	532	5.0
5681	1474	5.0
5681	492	4.0
5681	287	5.0
5681	277	4.0
5681	72	5.0
5697	277	5.0
5697	2518	5.0
5697	1028	4.0
5697	2665	5.0
5697	5542	5.0
5697	200	5.0
5697	587	5.0
5697	195	5.0
5697	706	2.0
5697	5195	5.0
5697	772	4.0
5697	229	4.0
5697	41	5.0
5697	109	5.0
5697	285	4.0
5697	1705	4.0
5697	117	3.0
5697	610	5.0
5697	1267	4.0
5697	3388	5.0
5697	715	4.0
5697	1530	5.0
5697	165	5.0
5697	566	5.0
5697	807	5.0
5697	885	4.0
5697	813	4.0
5697	5723	5.0
5697	670	5.0
5697	79	3.0
5697	137	5.0
5697	5025	3.0
5842	714	5.0
5842	1512	5.0
5842	17	5.0
5842	852	4.0
5842	75	5.0
5842	880	5.0
5842	865	4.0
5842	968	5.0
5842	89	5.0
5842	1825	4.0
5842	1267	4.0
5842	418	4.0
5842	431	4.0
5842	1243	4.0
5842	79	5.0
5842	1041	5.0
5842	134	5.0
5842	461	4.0
5842	3374	4.0
5842	2503	3.0
5842	532	5.0
5842	91	5.0
5842	312	5.0
5842	247	5.0
5842	352	4.0
5842	36	4.0
5842	537	3.0
5842	244	5.0
5842	1528	5.0
5842	140	4.0
5842	46	4.0
5842	927	4.0
5842	277	5.0
5842	28	5.0
5842	245	5.0
5842	139	4.0
5842	603	4.0
5842	2089	4.0
5842	1541	3.0
5842	1527	3.0
5842	518	5.0
5842	58	5.0
5842	3444	4.0
5842	109	4.0
5902	3564	5.0
5902	807	5.0
5902	63	4.0
5902	2106	5.0
5902	1545	5.0
5902	1136	5.0
5902	3640	5.0
5902	469	5.0
5902	5909	5.0
5902	259	5.0
5902	671	5.0
5902	1528	3.0
5902	1099	3.0
5902	36	3.0
5902	1737	5.0
5902	1309	5.0
5902	691	5.0
5902	491	5.0
5902	1542	4.0
5902	532	5.0
5940	1724	5.0
5940	1289	5.0
5940	993	4.0
5940	2393	5.0
5940	1418	3.0
5940	1567	5.0
5940	160	5.0
5940	308	4.0
5940	280	4.0
5940	486	3.0
5940	2575	5.0
5940	1147	5.0
5940	699	4.0
5940	595	3.0
5940	1602	3.0
5940	1225	4.0
5940	50	4.0
5940	58	5.0
5940	75	5.0
5940	1674	4.0
5940	869	5.0
5940	724	4.0
5940	2546	5.0
5940	1224	3.0
5940	1930	3.0
5940	52	5.0
5940	28	4.0
5940	4557	5.0
5940	38	5.0
5940	222	5.0
5940	985	4.0
5940	140	5.0
5940	2061	4.0
5940	891	5.0
5940	1031	4.0
5940	65	5.0
5940	79	4.0
5940	94	5.0
5940	156	4.0
5940	5132	4.0
5940	1474	5.0
5940	294	5.0
5940	765	4.0
5940	2070	5.0
5940	236	1.0
5940	674	4.0
5940	841	5.0
5940	155	4.0
5940	133	5.0
5940	603	4.0
5940	137	5.0
5940	359	3.0
5940	1625	4.0
5940	264	5.0
5970	1849	5.0
5970	504	4.0
5970	322	5.0
5970	3801	5.0
5970	1565	4.0
5970	3800	5.0
5970	907	5.0
5970	41	4.0
5970	303	5.0
5970	244	5.0
5970	483	3.0
5970	156	5.0
5970	1274	5.0
5970	2975	3.0
5970	4126	5.0
5970	270	4.0
5970	479	5.0
5970	234	5.0
5970	1983	5.0
5970	2507	5.0
5970	117	5.0
6078	1412	5.0
6078	418	3.0
6078	293	5.0
6078	154	4.0
6078	208	4.0
6078	140	4.0
6078	1421	3.0
6078	315	3.0
6078	1654	5.0
6078	200	3.0
6078	131	5.0
6078	656	5.0
6078	454	5.0
6078	1541	5.0
6078	458	5.0
6078	445	5.0
6078	2822	5.0
6078	883	1.0
6078	813	4.0
6078	652	4.0
6078	4086	5.0
6078	1656	4.0
6078	1997	4.0
6144	1119	4.0
6144	1560	5.0
6144	2061	5.0
6144	111	4.0
6144	156	4.0
6144	34	4.0
6144	481	5.0
6144	787	5.0
6144	294	4.0
6144	2245	5.0
6144	1247	4.0
6144	2906	4.0
6144	470	4.0
6144	1185	4.0
6144	4287	5.0
6144	310	4.0
6144	942	5.0
6144	1058	4.0
6144	2502	4.0
6144	1172	3.0
6188	536	5.0
6188	266	5.0
6188	2039	5.0
6188	312	5.0
6188	1528	4.0
6188	1280	2.0
